policy,K,eps,answer_noise,rep_seed,episode_id,mode_name,question_cost,ask_counts_as_step,wrong_pick_fail,deadline_margin,success,steps,questions_asked,regret,map_correct,episode_max_steps,failure_by_wrong_pick,failure_by_timeout,entropy_before_first_ask,entropy_after_first_ask,effective_goal_count_before,effective_goal_count_after,ig_of_first_asked_question
ask_or_act,3,0.0,0.0,0,3,modeA,0.0,True,False,7,True,5,3,3.0,False,9,False,False,0.7655787297623421,0.34632726516509754,2.066247401383925,1.2276606667560759,0.36797775851579145
ask_or_act,3,0.0,0.0,0,4,modeA,0.0,True,False,7,True,9,2,2.0,True,14,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,2.220446049250313e-16
ask_or_act,3,0.0,0.0,0,5,modeA,0.0,True,False,7,True,10,1,1.0,True,16,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
ask_or_act,3,0.0,0.0,0,6,modeA,0.0,True,False,7,True,4,2,2.0,True,9,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,2.220446049250313e-16
ask_or_act,3,0.0,0.0,0,7,modeA,0.0,True,False,7,True,12,3,3.0,True,16,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
ask_or_act,3,0.0,0.0,0,8,modeA,0.0,True,False,7,True,11,3,6.0,True,12,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
ask_or_act,3,0.0,0.0,0,9,modeA,0.0,True,False,7,True,8,2,4.0,True,11,False,False,0.7107504628714424,0.6644612788816627,1.9044756430082648,1.8661266882690366,0.01979563271415119
ask_or_act,3,0.0,0.0,0,10,modeA,0.0,True,False,7,True,17,3,5.0,True,19,False,False,0.7655787297623453,0.7655787297623453,2.0662474013839285,2.066247401383929,2.220446049250313e-16
ask_or_act,3,0.0,0.0,0,11,modeA,0.0,True,False,7,False,17,1,7.0,True,17,False,True,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
never_ask,3,0.0,0.0,0,0,modeA,0.0,True,False,7,True,12,0,3.0,True,16,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
never_ask,3,0.0,0.0,0,1,modeA,0.0,True,False,7,True,12,0,2.0,True,17,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
never_ask,3,0.0,0.0,0,2,modeA,0.0,True,False,7,True,8,0,0.0,True,15,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
never_ask,3,0.0,0.0,0,3,modeA,0.0,True,False,7,True,12,0,2.0,True,17,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
never_ask,3,0.0,0.0,0,4,modeA,0.0,True,False,7,True,9,0,1.0,True,15,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
never_ask,3,0.0,0.0,0,5,modeA,0.0,True,False,7,True,14,0,4.0,True,17,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
never_ask,3,0.0,0.0,0,6,modeA,0.0,True,False,7,True,5,0,1.0,True,11,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
never_ask,3,0.0,0.0,0,7,modeA,0.0,True,False,7,False,9,0,7.0,True,9,False,True,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
never_ask,3,0.0,0.0,0,8,modeA,0.0,True,False,7,True,8,0,1.0,True,14,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
never_ask,3,0.0,0.0,0,9,modeA,0.0,True,False,7,True,3,0,0.0,True,10,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
never_ask,3,0.0,0.0,0,10,modeA,0.0,True,False,7,False,10,0,7.0,True,10,False,True,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
never_ask,3,0.0,0.0,0,11,modeA,0.0,True,False,7,True,11,0,6.0,True,12,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
always_ask,3,0.0,0.0,0,0,modeA,0.0,True,False,7,True,10,1,1.0,True,16,False,False,1.0986122886681067,0.23317260237386694,3.0,1.1065006915629323,0.8654396862942396
always_ask,3,0.0,0.0,0,1,modeA,0.0,True,False,7,True,13,3,7.0,True,13,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
always_ask,3,0.0,0.0,0,2,modeA,0.0,True,False,7,True,15,3,4.0,True,18,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,2.220446049250313e-16
always_ask,3,0.0,0.0,0,3,modeA,0.0,True,False,7,False,15,3,7.0,True,15,False,True,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
always_ask,3,0.0,0.0,0,4,modeA,0.0,True,False,7,True,9,3,3.0,True,13,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
always_ask,3,0.0,0.0,0,5,modeA,0.0,True,False,7,True,17,3,5.0,True,19,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
always_ask,3,0.0,0.0,0,6,modeA,0.0,True,False,7,True,13,3,4.0,True,16,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
always_ask,3,0.0,0.0,0,7,modeA,0.0,True,False,7,True,5,3,3.0,True,9,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
always_ask,3,0.0,0.0,0,8,modeA,0.0,True,False,7,True,5,3,3.0,True,9,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012047,0.3320747881058922
always_ask,3,0.0,0.0,0,9,modeA,0.0,True,False,7,True,5,3,3.0,True,9,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012045,0.3320747881058922
always_ask,3,0.0,0.0,0,10,modeA,0.0,True,False,7,True,11,3,3.0,True,15,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
always_ask,3,0.0,0.0,0,11,modeA,0.0,True,False,7,True,9,1,1.0,True,15,False,False,1.0986122886681067,0.2331726023738669,3.0,1.1065006915629323,0.5099522027973807
info_gain_ask,3,0.0,0.0,0,0,modeA,0.0,True,False,7,True,15,2,3.0,True,19,False,False,1.0986122886681067,0.7534606408250404,3.0,2.0522672204915193,0.5099522027973807
info_gain_ask,3,0.0,0.0,0,1,modeA,0.0,True,False,7,True,14,1,3.0,True,18,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.0,0.0,0,2,modeA,0.0,True,False,7,True,12,2,3.0,True,16,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012047,0.3320747881058922
info_gain_ask,3,0.0,0.0,0,3,modeA,0.0,True,False,7,True,3,1,1.0,True,9,False,False,1.0986122886681067,0.23317260237386694,3.0,1.1065006915629323,0.8654396862942396
info_gain_ask,3,0.0,0.0,0,4,modeA,0.0,True,False,7,True,10,2,2.0,True,15,False,False,1.0986122886681067,0.7534606408250404,3.0,2.0522672204915193,0.5099522027973807
info_gain_ask,3,0.0,0.0,0,5,modeA,0.0,True,False,7,True,9,1,2.0,True,14,False,False,1.0986122886681067,0.2331726023738669,3.0,1.1065006915629323,0.5099522027973807
info_gain_ask,3,0.0,0.0,0,6,modeA,0.0,True,False,7,True,4,2,2.0,True,9,False,False,1.0986122886681067,0.7534606408250404,3.0,2.0522672204915193,0.5099522027973807
info_gain_ask,3,0.0,0.0,0,7,modeA,0.0,True,False,7,True,11,1,3.0,True,15,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.0,0.0,0,8,modeA,0.0,True,False,7,True,12,2,2.0,True,17,False,False,1.0986122886681067,0.7534606408250404,3.0,2.0522672204915193,0.5099522027973806
info_gain_ask,3,0.0,0.0,0,9,modeA,0.0,True,False,7,True,12,1,2.0,True,17,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012047,0.3320747881058922
info_gain_ask,3,0.0,0.0,0,10,modeA,0.0,True,False,7,True,4,1,1.0,True,10,False,False,1.0986122886681067,0.2331726023738669,3.0,1.1065006915629323,0.8654396862942396
info_gain_ask,3,0.0,0.0,0,11,modeA,0.0,True,False,7,True,11,1,2.0,True,16,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012047,0.3320747881058922
easy_info_gain_ask,3,0.0,0.0,0,0,modeA,0.0,True,False,7,True,13,1,2.0,True,18,False,False,1.0986122886681067,0.2331726023738669,3.0,1.1065006915629323,0.5099522027973807
easy_info_gain_ask,3,0.0,0.0,0,1,modeA,0.0,True,False,7,True,10,1,2.0,True,15,False,False,1.0986122886681067,0.2331726023738669,3.0,1.1065006915629323,0.8654396862942396
easy_info_gain_ask,3,0.0,0.0,0,2,modeA,0.0,True,False,7,True,6,1,3.0,True,10,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
easy_info_gain_ask,3,0.0,0.0,0,3,modeA,0.0,True,False,7,True,6,1,1.0,True,12,False,False,1.0986122886681067,0.639031859650174,3.0,1.515151515151515,0.4595804290179326
easy_info_gain_ask,3,0.0,0.0,0,4,modeA,0.0,True,False,7,True,11,1,2.0,True,16,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
easy_info_gain_ask,3,0.0,0.0,0,5,modeA,0.0,True,False,7,True,9,1,2.0,True,14,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
easy_info_gain_ask,3,0.0,0.0,0,6,modeA,0.0,True,False,7,True,11,1,2.0,True,16,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
easy_info_gain_ask,3,0.0,0.0,0,7,modeA,0.0,True,False,7,True,15,1,5.0,True,17,False,False,1.0986122886681067,0.639031859650174,3.0,1.515151515151515,0.4595804290179326
easy_info_gain_ask,3,0.0,0.0,0,8,modeA,0.0,True,False,7,True,7,1,1.0,True,13,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
easy_info_gain_ask,3,0.0,0.0,0,9,modeA,0.0,True,False,7,True,7,1,1.0,True,13,False,False,1.0986122886681067,0.2331726023738669,3.0,1.1065006915629323,0.8654396862942396
easy_info_gain_ask,3,0.0,0.0,0,10,modeA,0.0,True,False,7,True,10,1,6.0,True,11,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
easy_info_gain_ask,3,0.0,0.0,0,11,modeA,0.0,True,False,7,False,11,1,7.0,True,11,False,True,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
random_ask,3,0.0,0.0,0,0,modeA,0.0,True,False,7,True,9,1,3.0,True,13,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
random_ask,3,0.0,0.0,0,1,modeA,0.0,True,False,7,True,10,3,3.0,True,14,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,0.0,0.0,0,2,modeA,0.0,True,False,7,True,10,1,2.0,True,15,False,False,1.0986122886681067,0.23317260237386694,3.0,1.1065006915629323,0.8654396862942396
random_ask,3,0.0,0.0,0,3,modeA,0.0,True,False,7,True,9,1,1.0,True,15,False,False,1.0986122886681067,0.23317260237386694,3.0,1.1065006915629323,0.5099522027973807
random_ask,3,0.0,0.0,0,4,modeA,0.0,True,False,7,True,13,2,4.0,True,16,False,False,1.0986122886681067,0.8760918930634265,3.0,2.24031007751938,0.27928836718196304
random_ask,3,0.0,0.0,0,5,modeA,0.0,True,False,7,True,8,2,3.0,True,12,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012047,0.3320747881058922
random_ask,3,0.0,0.0,0,6,modeA,0.0,True,False,7,True,12,2,3.0,True,16,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
random_ask,3,0.0,0.0,0,7,modeA,0.0,True,False,7,True,7,3,3.0,True,11,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
random_ask,3,0.0,0.0,0,8,modeA,0.0,True,False,7,True,12,3,4.0,True,15,False,False,1.0986122886681067,0.7534606408250404,3.0,2.0522672204915193,0.5099522027973807
random_ask,3,0.0,0.0,0,9,modeA,0.0,True,False,7,True,13,3,4.0,True,16,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,0.0,0.0,0,10,modeA,0.0,True,False,7,True,7,1,1.0,True,13,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012047,0.3320747881058922
random_ask,3,0.0,0.0,0,11,modeA,0.0,True,False,7,True,6,2,2.0,True,11,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
pomcp_planner,3,0.0,0.0,0,0,modeA,0.0,True,False,7,True,8,0,4.0,True,11,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
pomcp_planner,3,0.0,0.0,0,1,modeA,0.0,True,False,7,True,12,0,0.0,True,19,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
pomcp_planner,3,0.0,0.0,0,2,modeA,0.0,True,False,7,True,11,0,0.0,True,18,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
pomcp_planner,3,0.0,0.0,0,3,modeA,0.0,True,False,7,True,10,0,0.0,True,17,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
pomcp_planner,3,0.0,0.0,0,4,modeA,0.0,True,False,7,True,11,0,0.0,True,18,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
pomcp_planner,3,0.0,0.0,0,5,modeA,0.0,True,False,7,True,7,0,0.0,True,14,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
pomcp_planner,3,0.0,0.0,0,6,modeA,0.0,True,False,7,False,18,1,7.0,True,18,False,True,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
pomcp_planner,3,0.0,0.0,0,7,modeA,0.0,True,False,7,True,7,1,4.0,True,10,False,False,1.0986122886681067,0.639031859650174,3.0,1.515151515151515,0.4595804290179326
pomcp_planner,3,0.0,0.0,0,8,modeA,0.0,True,False,7,True,8,0,4.0,True,11,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
pomcp_planner,3,0.0,0.0,0,9,modeA,0.0,True,False,7,True,10,0,1.0,True,16,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
pomcp_planner,3,0.0,0.0,0,10,modeA,0.0,True,False,7,True,7,1,5.0,True,9,False,False,0.7385621808163472,0.4253592351782623,2.036457431410643,1.2866353546341776,0.30986115843672346
pomcp_planner,3,0.0,0.0,0,11,modeA,0.0,True,False,7,True,12,2,2.0,True,17,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012047,0.3320747881058922
ask_or_act,3,0.1,0.0,0,0,modeA,0.0,True,False,7,True,14,2,4.0,True,17,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
ask_or_act,3,0.1,0.0,0,1,modeA,0.0,True,False,7,True,6,3,3.0,True,10,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012045,0.3320747881058922
ask_or_act,3,0.1,0.0,0,2,modeA,0.0,True,False,7,False,9,3,7.0,True,9,False,True,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
ask_or_act,3,0.1,0.0,0,3,modeA,0.0,True,False,7,True,11,2,2.0,True,16,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012047,0.3320747881058922
ask_or_act,3,0.1,0.0,0,4,modeA,0.0,True,False,7,True,9,1,1.0,True,15,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012047,0.3320747881058922
ask_or_act,3,0.1,0.0,0,5,modeA,0.0,True,False,7,True,14,3,4.0,True,17,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
ask_or_act,3,0.1,0.0,0,6,modeA,0.0,True,False,7,True,9,2,2.0,True,14,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,2.220446049250313e-16
ask_or_act,3,0.1,0.0,0,7,modeA,0.0,True,False,7,True,9,1,2.0,True,14,False,False,1.0986122886681067,0.23317260237386694,3.0,1.1065006915629323,0.5099522027973807
ask_or_act,3,0.1,0.0,0,8,modeA,0.0,True,False,7,True,10,2,6.0,True,11,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
ask_or_act,3,0.1,0.0,0,9,modeA,0.0,True,False,7,True,13,2,4.0,True,16,False,False,1.0986122886681067,0.23317260237386694,3.0,1.1065006915629323,0.8654396862942396
ask_or_act,3,0.1,0.0,0,10,modeA,0.0,True,False,7,True,5,2,2.0,True,10,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012045,0.3320747881058922
ask_or_act,3,0.1,0.0,0,11,modeA,0.0,True,False,7,True,9,0,1.0,True,15,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
never_ask,3,0.1,0.0,0,0,modeA,0.0,True,False,7,True,5,0,2.0,True,10,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
never_ask,3,0.1,0.0,0,1,modeA,0.0,True,False,7,True,15,0,4.0,True,18,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
never_ask,3,0.1,0.0,0,2,modeA,0.0,True,False,7,True,9,0,3.0,True,13,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
never_ask,3,0.1,0.0,0,3,modeA,0.0,True,False,7,True,12,0,1.0,True,18,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
never_ask,3,0.1,0.0,0,4,modeA,0.0,True,False,7,True,14,0,5.0,True,16,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
never_ask,3,0.1,0.0,0,5,modeA,0.0,True,False,7,True,12,0,4.0,True,15,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
never_ask,3,0.1,0.0,0,6,modeA,0.0,True,False,7,True,11,0,0.0,True,18,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
never_ask,3,0.1,0.0,0,7,modeA,0.0,True,False,7,True,9,0,1.0,True,15,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
never_ask,3,0.1,0.0,0,8,modeA,0.0,True,False,7,True,5,0,2.0,True,10,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
never_ask,3,0.1,0.0,0,9,modeA,0.0,True,False,7,False,10,0,7.0,False,10,False,True,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
never_ask,3,0.1,0.0,0,10,modeA,0.0,True,False,7,True,5,0,0.0,True,12,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
never_ask,3,0.1,0.0,0,11,modeA,0.0,True,False,7,True,7,0,4.0,True,10,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
always_ask,3,0.1,0.0,0,0,modeA,0.0,True,False,7,True,13,3,4.0,True,16,False,False,1.0986122886681067,0.7534606408250404,3.0,2.0522672204915193,0.5099522027973807
always_ask,3,0.1,0.0,0,1,modeA,0.0,True,False,7,True,9,3,3.0,True,13,False,False,1.0986122886681067,0.8760918930634264,3.0,2.24031007751938,0.2792883671819629
always_ask,3,0.1,0.0,0,2,modeA,0.0,True,False,7,True,11,3,3.0,True,15,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
always_ask,3,0.1,0.0,0,3,modeA,0.0,True,False,7,True,10,3,3.0,True,14,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
always_ask,3,0.1,0.0,0,4,modeA,0.0,True,False,7,False,12,3,7.0,True,12,False,True,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
always_ask,3,0.1,0.0,0,5,modeA,0.0,True,False,7,True,12,3,4.0,True,15,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
always_ask,3,0.1,0.0,0,6,modeA,0.0,True,False,7,True,15,3,5.0,True,17,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,2.220446049250313e-16
always_ask,3,0.1,0.0,0,7,modeA,0.0,True,False,7,True,11,3,4.0,True,14,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,2.220446049250313e-16
always_ask,3,0.1,0.0,0,8,modeA,0.0,True,False,7,True,7,3,3.0,True,11,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
always_ask,3,0.1,0.0,0,9,modeA,0.0,True,False,7,True,14,3,4.0,True,17,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
always_ask,3,0.1,0.0,0,10,modeA,0.0,True,False,7,True,13,3,5.0,True,15,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
always_ask,3,0.1,0.0,0,11,modeA,0.0,True,False,7,True,7,3,4.0,True,10,False,False,1.0986122886681067,0.8760918930634265,3.0,2.24031007751938,0.2792883671819629
info_gain_ask,3,0.1,0.0,0,0,modeA,0.0,True,False,7,False,13,1,7.0,True,13,False,True,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.1,0.0,0,1,modeA,0.0,True,False,7,True,11,1,1.0,True,17,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.1,0.0,0,2,modeA,0.0,True,False,7,True,12,2,3.0,True,16,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.1,0.0,0,3,modeA,0.0,True,False,7,True,10,1,1.0,True,16,False,False,1.0986122886681067,0.23317260237386694,3.0,1.1065006915629323,0.8654396862942396
info_gain_ask,3,0.1,0.0,0,4,modeA,0.0,True,False,7,True,7,1,1.0,True,13,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012047,0.3320747881058922
info_gain_ask,3,0.1,0.0,0,5,modeA,0.0,True,False,7,True,7,1,1.0,True,13,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012045,0.3320747881058922
info_gain_ask,3,0.1,0.0,0,6,modeA,0.0,True,False,7,False,12,2,7.0,True,12,False,True,1.0986122886681067,0.7534606408250404,3.0,2.0522672204915193,0.5099522027973807
info_gain_ask,3,0.1,0.0,0,7,modeA,0.0,True,False,7,True,13,1,2.0,True,18,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.1,0.0,0,8,modeA,0.0,True,False,7,True,5,1,1.0,True,11,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.1,0.0,0,9,modeA,0.0,True,False,7,True,4,1,1.0,True,10,False,False,1.0986122886681067,0.23317260237386694,3.0,1.1065006915629323,0.8654396862942396
info_gain_ask,3,0.1,0.0,0,10,modeA,0.0,True,False,7,True,11,1,2.0,True,16,False,False,1.0986122886681067,0.2331726023738669,3.0,1.1065006915629323,0.5099522027973807
info_gain_ask,3,0.1,0.0,0,11,modeA,0.0,True,False,7,True,8,2,2.0,True,13,False,False,1.0986122886681067,0.7534606408250404,3.0,2.0522672204915193,0.5099522027973806
easy_info_gain_ask,3,0.1,0.0,0,0,modeA,0.0,True,False,7,True,9,1,2.0,True,14,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
easy_info_gain_ask,3,0.1,0.0,0,1,modeA,0.0,True,False,7,True,9,1,2.0,True,14,False,False,1.0986122886681067,0.7534606408250404,3.0,2.0522672204915193,0.5099522027973807
easy_info_gain_ask,3,0.1,0.0,0,2,modeA,0.0,True,False,7,True,5,1,1.0,True,11,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
easy_info_gain_ask,3,0.1,0.0,0,3,modeA,0.0,True,False,7,True,7,1,1.0,True,13,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012047,0.3320747881058922
easy_info_gain_ask,3,0.1,0.0,0,4,modeA,0.0,True,False,7,True,13,1,7.0,True,13,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
easy_info_gain_ask,3,0.1,0.0,0,5,modeA,0.0,True,False,7,False,13,1,7.0,True,13,False,True,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
easy_info_gain_ask,3,0.1,0.0,0,6,modeA,0.0,True,False,7,True,6,1,1.0,True,12,False,False,1.0986122886681067,0.639031859650174,3.0,1.515151515151515,0.4595804290179326
easy_info_gain_ask,3,0.1,0.0,0,7,modeA,0.0,True,False,7,True,7,1,1.0,True,13,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
easy_info_gain_ask,3,0.1,0.0,0,8,modeA,0.0,True,False,7,True,12,1,2.0,True,17,False,False,1.0986122886681067,0.7534606408250404,3.0,2.0522672204915193,0.5099522027973807
easy_info_gain_ask,3,0.1,0.0,0,9,modeA,0.0,True,False,7,True,7,1,1.0,True,13,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012047,0.3320747881058922
easy_info_gain_ask,3,0.1,0.0,0,10,modeA,0.0,True,False,7,True,10,1,1.0,True,16,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
easy_info_gain_ask,3,0.1,0.0,0,11,modeA,0.0,True,False,7,True,10,1,2.0,True,15,False,False,1.0986122886681067,0.7534606408250404,3.0,2.0522672204915193,0.5099522027973807
random_ask,3,0.1,0.0,0,0,modeA,0.0,True,False,7,True,16,3,6.0,True,17,False,False,1.0986122886681067,0.8760918930634264,3.0,2.24031007751938,0.2792883671819629
random_ask,3,0.1,0.0,0,1,modeA,0.0,True,False,7,True,9,1,2.0,True,14,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
random_ask,3,0.1,0.0,0,2,modeA,0.0,True,False,7,False,10,3,7.0,True,10,False,True,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
random_ask,3,0.1,0.0,0,3,modeA,0.0,True,False,7,True,12,2,3.0,True,16,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,0.1,0.0,0,4,modeA,0.0,True,False,7,True,4,2,2.0,True,9,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,0.1,0.0,0,5,modeA,0.0,True,False,7,True,5,1,1.0,True,11,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
random_ask,3,0.1,0.0,0,6,modeA,0.0,True,False,7,True,15,2,5.0,True,17,False,False,1.0986122886681067,0.639031859650174,3.0,1.515151515151515,0.27928836718196304
random_ask,3,0.1,0.0,0,7,modeA,0.0,True,False,7,True,13,3,4.0,True,16,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,0.1,0.0,0,8,modeA,0.0,True,False,7,True,9,1,2.0,True,14,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
random_ask,3,0.1,0.0,0,9,modeA,0.0,True,False,7,True,8,2,2.0,True,13,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,0.1,0.0,0,10,modeA,0.0,True,False,7,True,14,3,4.0,True,17,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
random_ask,3,0.1,0.0,0,11,modeA,0.0,True,False,7,True,10,3,7.0,True,10,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
pomcp_planner,3,0.1,0.0,0,0,modeA,0.0,True,False,7,True,14,1,5.0,True,16,False,False,0.7567215251949351,0.23920778416250804,2.055931873599222,1.110301554181864,0.5594680653061234
pomcp_planner,3,0.1,0.0,0,1,modeA,0.0,True,False,7,True,10,0,4.0,True,13,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
